ds,y,lag_1,lag_7,lag_14,roll_mean_7,roll_mean_14,roll_std_7,growth_rate,growth_rate_smooth,acceleration,volatility,phase_encoded
2023-06-01,288.0,310.0,535.0,906.0,350.0,487.0,92.15385776096132,-7.096774193548383,-6.625109610777235,-45.48963133640552,0.2625466033075821,1
2023-06-02,267.0,288.0,490.0,865.0,318.14285714285717,444.2857142857143,72.04033377714022,-7.2916666666666625,-6.465174141262326,-0.19489247311827995,0.22573067880034983,1
2023-06-03,237.0,267.0,425.0,782.0,291.2857142857143,405.35714285714283,59.51950600852565,-11.23595505617978,-6.17526684608101,-3.944288389513117,0.20363467353845532,1
2023-06-04,202.0,237.0,403.0,756.0,262.57142857142856,365.7857142857143,42.7701517559794,-14.767932489451475,-7.5454756891118935,-3.5319774332716953,0.16227157847797063,1
2023-06-05,174.0,202.0,310.0,473.0,243.14285714285714,344.42857142857144,48.18170147920278,-13.861386138613863,-6.228970412210578,0.9065463508376119,0.1973504449118897,1
2023-06-06,124.0,174.0,224.0,405.0,228.85714285714286,324.35714285714283,66.2430601958106,-28.735632183908045,-6.370927083644445,-14.874246045294182,0.2881923066318671,1
2023-06-07,214.0,124.0,310.0,552.0,215.14285714285714,300.2142857142857,55.7507221846818,72.58064516129032,-1.4869573667254181,101.31627734519836,0.25793460363038506,1
2023-06-08,199.0,214.0,288.0,535.0,202.42857142857142,276.2142857142857,45.58822086091587,-7.009345794392519,-1.4744675954174384,-79.58999095568284,0.224099400299446,1
2023-06-09,169.0,199.0,267.0,490.0,188.42857142857142,253.28571428571428,36.619018937408164,-15.07537688442211,-2.5864261979539305,-8.06603109002959,0.19331307131361777,1
2023-06-10,186.0,169.0,237.0,425.0,181.14285714285714,236.21428571428572,29.779350073491127,10.059171597633142,0.45573475259077234,25.13454848205525,0.163494470991716,2
2023-06-11,140.0,186.0,202.0,403.0,172.28571428571428,217.42857142857142,31.70023547073115,-24.731182795698924,-0.9675867197302915,-34.790354393332066,0.18293623107594234,1
2023-06-12,92.0,140.0,174.0,310.0,160.57142857142858,201.85714285714286,43.80204578122734,-34.285714285714285,-3.8853478836017805,-9.55453149001536,0.27110019493244153,1
2023-06-13,80.0,92.0,124.0,224.0,154.28571428571428,191.57142857142858,52.264439110897236,-13.043478260869568,-1.6436116088819979,21.242236024844715,0.3365695250931745,1
2023-06-14,120.0,80.0,214.0,310.0,140.85714285714286,178.0,46.073958922827565,50.0,-4.8694180604949,63.04347826086957,0.3247912512183212,1
2023-06-15,106.0,120.0,199.0,288.0,127.57142857142857,165.0,39.44556436372536,-11.66666666666667,-5.534749613676921,-61.66666666666667,0.30679883394008617,1
2023-06-16,96.0,106.0,169.0,267.0,117.14285714285714,152.78571428571428,36.18208153449986,-9.433962264150942,-4.728833239352469,2.2327044025157274,0.3062570383814982,1
2023-06-17,108.0,96.0,186.0,237.0,106.0,143.57142857142858,19.697719843491107,12.5,-4.380143467585776,21.933962264150942,0.18409083965879539,1
2023-06-18,90.0,108.0,140.0,202.0,98.85714285714286,135.57142857142858,13.359504388745421,-16.666666666666664,-3.228069734866881,-29.166666666666664,0.1337861669831444,1
2023-06-19,63.0,90.0,92.0,174.0,94.71428571428571,127.64285714285714,19.102484889244934,-30.000000000000004,-2.615824836907698,-13.33333333333334,0.19957820033539483,1
2023-06-20,36.0,63.0,80.0,124.0,88.42857142857143,121.35714285714286,29.27944468954886,-42.85714285714286,-6.874919779232455,-12.857142857142858,0.32740593103329396,1
2023-06-21,92.0,36.0,120.0,214.0,84.42857142857143,112.64285714285714,25.973432862522326,155.55555555555554,8.204445300132623,198.4126984126984,0.3040368395278533,2
2023-06-22,95.0,92.0,106.0,199.0,82.85714285714286,105.21428571428571,24.754993250965,3.2608695652173836,10.33695047611606,-152.29468599033817,0.2952043488190034,2
2023-06-23,51.0,95.0,96.0,169.0,76.42857142857143,96.78571428571429,26.550942506845754,-46.31578947368421,5.068118017611305,-49.576659038901596,0.3429088515644286,2
2023-06-24,55.0,51.0,108.0,186.0,68.85714285714286,87.42857142857143,23.419572103903512,7.843137254901955,4.402851911168729,54.15892672858617,0.33524949841988666,2
2023-06-25,80.0,55.0,90.0,140.0,67.42857142857143,83.14285714285714,22.18751634005641,45.45454545454546,13.277310785627604,37.611408199643506,0.3242434538212836,2
2023-06-26,47.0,80.0,63.0,92.0,65.14285714285714,79.92857142857143,23.504815624293755,-41.25,11.670167928484746,-86.70454545454547,0.3553643830886745,2
2023-06-27,33.0,47.0,36.0,80.0,64.71428571428571,76.57142857142857,24.143424134965993,-29.78723404255319,13.537297759140413,11.462765957446809,0.36739993248861297,2
2023-06-28,65.0,33.0,92.0,120.0,60.857142857142854,72.64285714285714,21.011338784915075,96.96969696969697,5.1678893897320455,126.75693101225016,0.3396752228508211,2
2023-06-29,47.0,65.0,95.0,106.0,54.0,68.42857142857143,14.977766869447251,-27.692307692307693,0.7460069243713201,-124.66200466200466,0.27232303398995,2
2023-06-30,44.0,47.0,51.0,96.0,53.0,64.71428571428571,15.438053646625255,-6.382978723404253,6.450694174411315,21.30932896890344,0.28588988234491214,2
2023-07-01,40.0,44.0,55.0,108.0,50.857142857142854,59.857142857142854,16.139279957301465,-9.090909090909093,4.031544696438307,-2.70793036750484,0.31122578430057923,2
2023-07-02,53.0,40.0,80.0,90.0,47.0,57.214285714285715,10.116002194517607,32.49999999999999,2.180895345788955,41.590909090909086,0.21075004571911682,2
2023-07-03,44.0,53.0,47.0,63.0,46.57142857142857,55.857142857142854,10.179352370629605,-16.981132075471695,5.647876477864427,-49.48113207547169,0.2139803801633851,2
2023-07-04,26.0,44.0,33.0,36.0,45.57142857142857,55.142857142857146,11.92836457158637,-40.90909090909091,4.059039782644754,-23.92795883361921,0.2561305276107503,2
2023-07-05,56.0,26.0,65.0,92.0,44.285714285714285,52.57142857142857,9.776072608114209,115.38461538461537,6.689742413347383,156.2937062937063,0.21587542036845256,2
2023-07-06,42.0,56.0,47.0,95.0,43.57142857142857,48.785714285714285,9.72724085684864,-25.0,7.074357797962768,-140.38461538461536,0.2182393781985272,2
2023-07-07,45.0,42.0,44.0,51.0,43.714285714285715,48.357142857142854,9.741916083234274,7.14285714285714,9.006620064571537,32.14285714285714,0.21787032774006365,2
2023-07-08,49.0,45.0,40.0,55.0,45.0,47.92857142857143,9.763887565955493,8.888888888888879,11.575162633114104,1.746031746031739,0.21225842534685854,2
2023-07-09,32.0,49.0,53.0,80.0,42.0,44.5,10.116002194657884,-34.693877551020414,1.9760372686826193,-43.58276643990929,0.23525586499204382,2
2023-07-10,24.0,32.0,44.0,47.0,39.142857142857146,42.857142857142854,12.088962908929314,-25.0,0.8304847080357186,9.693877551020414,0.301148542215321,2
2023-07-11,20.0,24.0,26.0,33.0,38.285714285714285,41.92857142857143,13.325599260165625,-16.666666666666664,4.2936881712391815,8.333333333333336,0.33919707207694316,2
2023-07-12,46.0,20.0,56.0,65.0,36.857142857142854,40.57142857142857,11.524308694296277,129.99999999999997,6.3816002591512655,146.66666666666663,0.3044157013587696,2
2023-07-13,48.0,46.0,42.0,47.0,37.714285714285715,40.642857142857146,12.175313643168197,4.347826086956519,10.574146843002199,-125.65217391304346,0.3144914963179977,2
2023-07-14,52.0,48.0,45.0,44.0,38.714285714285715,41.214285714285715,13.123957570372973,8.333333333333325,10.744214870213083,3.985507246376806,0.3304593632827727,2
2023-07-15,54.0,52.0,49.0,40.0,39.42857142857143,42.214285714285715,13.890736050434128,3.8461538461538547,10.023824149822365,-4.48717948717947,0.3435871107881233,2
2023-07-16,59.0,54.0,32.0,53.0,43.285714285714285,42.642857142857146,15.173604130408675,9.259259259259256,16.30284369414803,5.413105413105401,0.3426297706866475,2
2023-07-17,43.0,59.0,24.0,44.0,46.0,42.57142857142857,12.635934224796594,-27.118644067796616,16.000180255891376,-36.377903327055876,0.26884966435737434,2
2023-07-18,34.0,43.0,20.0,26.0,48.0,43.142857142857146,8.144538071549382,-20.93023255813954,15.39109941425239,6.188411509657076,0.16621506268468128,2
2023-07-19,49.0,34.0,46.0,56.0,48.42857142857143,42.642857142857146,8.100568787707957,44.11764705882353,3.1221918512271833,65.04787961696307,0.16388433963571009,2
2023-07-20,51.0,49.0,48.0,42.0,48.857142857142854,43.285714285714285,8.153303474131693,4.081632653061229,3.0841642178135706,-40.0360144057623,0.16353330750407408,2
2023-07-21,109.0,51.0,52.0,45.0,57.0,47.857142857142854,24.296779630103426,113.72549019607843,18.140186626777158,109.64385754301719,0.4189099936224729,2
2023-07-22,60.0,109.0,54.0,49.0,57.857142857142854,48.642857142857146,24.279134200711923,-44.95412844036697,11.168717728702754,-158.6796186364454,0.41250956166258124,2
2023-07-23,40.0,60.0,59.0,32.0,55.142857142857146,49.214285714285715,25.175577269867187,-33.333333333333336,5.0840616440466695,11.620795107033636,0.44841995137168017,2
2023-07-24,47.0,40.0,43.0,24.0,55.714285714285715,50.857142857142854,24.897890050483536,17.500000000000004,11.4581536537319,50.83333333333334,0.4390056180186014,2
2023-07-25,21.0,47.0,34.0,20.0,53.857142857142854,50.92857142857143,27.168787683757927,-55.319148936170215,6.545451314013233,-72.81914893617022,0.4952643588185039,2
2023-07-26,60.0,21.0,49.0,46.0,55.42857142857143,51.92857142857143,27.159146059484545,185.71428571428572,26.773542550507834,241.03343465045594,0.48130132257314384,3
2023-07-27,42.0,60.0,51.0,48.0,54.142857142857146,51.5,27.612974442067767,-30.000000000000004,21.9047378857848,-215.71428571428572,0.5007534225245449,3
2023-07-28,52.0,42.0,109.0,52.0,46.0,51.5,13.576947388866634,23.809523809523814,9.059599830562712,53.80952380952382,0.28887122103971563,2
2023-07-29,50.0,52.0,60.0,54.0,44.57142857142857,51.214285714285715,12.326903423808876,-3.8461538461538436,14.932167629736016,-27.655677655677657,0.2704963133751164,2
2023-07-30,52.0,50.0,40.0,59.0,46.285714285714285,50.714285714285715,12.419269797562666,4.0000000000000036,20.26550096306935,7.846153846153847,0.262643167924286,3
2023-07-31,41.0,52.0,47.0,43.0,45.42857142857143,50.57142857142857,12.567917409794848,-21.153846153846157,14.743522941091326,-25.15384615384616,0.27069360574942747,2
2023-08-01,36.0,41.0,21.0,34.0,47.57142857142857,50.714285714285715,8.243333550100237,-12.195121951219512,20.904098224655716,8.958724202626644,0.16971569073735784,3
2023-08-02,60.0,36.0,60.0,49.0,47.57142857142857,51.5,8.243333550100237,66.66666666666667,3.8972955035672805,78.86178861788619,0.16971569073735784,2
2023-08-03,77.0,60.0,42.0,51.0,52.57142857142857,53.357142857142854,13.33988560728203,28.333333333333343,12.230628836900616,-38.33333333333333,0.2490111980025979,2
2023-08-04,54.0,77.0,52.0,109.0,52.857142857142854,49.42857142857143,13.347023046570508,-29.87012987012987,4.562106882664375,-58.203463203463215,0.24782270908751608,2
2023-08-05,77.0,54.0,50.0,60.0,56.714285714285715,50.642857142857146,16.017852403866957,42.59259259259258,11.196213516771008,72.46272246272245,0.2775370466016552,2
2023-08-06,47.0,77.0,52.0,40.0,56.0,51.142857142857146,16.370710646182815,-38.961038961038966,5.058922236622584,-81.55363155363155,0.2872054499330318,2
2023-08-07,54.0,47.0,41.0,47.0,57.857142857142854,51.642857142857146,15.071264850796245,14.893617021276606,10.208559833068692,53.85465598231557,0.25606517950381974,2
2023-08-08,25.0,54.0,36.0,21.0,56.285714285714285,51.92857142857143,18.015870659846268,-53.703703703703695,4.278762439856664,-68.5973207249803,0.31449150777786505,2
2023-08-09,53.0,25.0,60.0,60.0,55.285714285714285,51.42857142857143,17.96955561404373,112.00000000000001,10.754952916047143,165.7037037037037,0.3192560642088988,2
2023-08-10,39.0,53.0,77.0,42.0,49.857142857142854,51.214285714285715,15.941863887494051,-26.415094339622648,2.933748962767718,-138.41509433962267,0.3134636157653325,2
2023-08-11,47.0,39.0,54.0,52.0,48.857142857142854,50.857142857142854,15.85800610232219,20.512820512820507,10.1313133031892,46.92791485244315,0.31806889030445656,2
2023-08-12,38.0,47.0,77.0,50.0,43.285714285714285,50.0,10.1442066704608,-19.14893617021277,1.3110949085027208,-39.661756683033275,0.22906273126846968,2
2023-08-13,38.0,38.0,47.0,52.0,42.0,49.0,10.165308672259911,0.0,6.876957617222573,19.14893617021277,0.2364025272618584,2
2023-08-14,39.0,38.0,54.0,41.0,39.857142857142854,48.857142857142854,8.687713021641304,2.6315789473684292,5.125237892378548,2.6315789473684292,0.21263633269751445,2
2023-08-15,22.0,39.0,25.0,36.0,39.42857142857143,47.857142857142854,9.571792658091601,-43.58974358974359,6.570089337229992,-46.22132253711202,0.23675812228495124,2
2023-08-16,58.0,22.0,53.0,60.0,40.142857142857146,47.714285714285715,10.854017269175827,163.63636363636363,13.946712713853364,207.22610722610722,0.26381291973691245,2
2023-08-17,33.0,58.0,39.0,77.0,39.285714285714285,44.57142857142857,11.190990229136338,-43.103448275862064,11.562662151533447,-206.7398119122257,0.2777905376026751,2
2023-08-18,50.0,33.0,47.0,54.0,39.714285714285715,44.285714285714285,11.586123696404321,51.515151515151516,15.991566580437878,94.61859979101358,0.2845714592099307,2
2023-08-19,72.0,50.0,38.0,77.0,44.57142857142857,43.92857142857143,16.731782571498787,43.99999999999999,25.01284317618256,-7.515151515151523,0.36715510344981667,3
2023-08-20,51.0,72.0,38.0,47.0,46.42857142857143,44.214285714285715,16.601783479058,-29.166666666666664,20.846176509515892,-73.16666666666666,0.35003760347411444,3
2023-08-21,54.0,51.0,39.0,54.0,48.57142857142857,44.214285714285715,16.45050803727067,5.882352941176472,21.31057279434561,35.049019607843135,0.3318546289939328,3
2023-08-22,23.0,54.0,22.0,25.0,48.714285714285715,44.07142857142857,16.183477035851723,-57.407407407407405,19.336620820393637,-63.289760348583876,0.3255297104912703,2
2023-08-23,56.0,23.0,58.0,53.0,48.42857142857143,44.285714285714285,16.008931299467015,143.47826086956525,16.456891853708154,200.88566827697264,0.3238801129949974,2
2023-08-24,54.0,56.0,33.0,39.0,51.42857142857143,45.357142857142854,14.535676157281157,-3.57142857142857,22.104323240055795,-147.04968944099383,0.27724722915795125,3
2023-08-25,73.0,54.0,50.0,47.0,54.714285714285715,47.214285714285715,16.610386177525633,35.18518518518518,19.77147090720346,38.75661375661375,0.29813513651969087,2
2023-08-26,60.0,73.0,72.0,38.0,53.0,48.785714285714285,15.077582710636314,-17.808219178082197,10.941725310334578,-52.99340436326738,0.27921449464141324,2
2023-08-27,44.0,60.0,51.0,38.0,52.0,49.214285714285715,15.459630236953059,-26.66666666666667,11.298868167477435,-8.858447488584474,0.29169113654628415,2
2023-08-28,70.0,44.0,54.0,39.0,54.285714285714285,51.42857142857143,16.918577431335983,59.09090909090908,18.900090474582093,85.75757575757575,0.30602078041176195,2
2023-08-29,23.0,70.0,23.0,22.0,54.285714285714285,51.5,16.918577431335983,-67.14285714285715,17.509311940946414,-126.23376623376623,0.30602078041176195,2
2023-08-30,61.0,23.0,56.0,58.0,55.0,51.714285714285715,17.10750810984105,165.2173913043478,20.61490200305821,232.36024844720498,0.3054912162471616,3
2023-08-31,50.0,61.0,54.0,33.0,54.42857142857143,52.92857142857143,17.212956786898907,-18.032786885245898,18.548993672512875,-183.25017818959373,0.31054303481518647,2
2023-09-01,49.0,50.0,73.0,50.0,51.0,52.857142857142854,15.165756396035146,-2.0000000000000018,13.236824360343565,16.032786885245898,0.29164916146221437,2
2023-09-02,50.0,49.0,60.0,72.0,49.57142857142857,51.285714285714285,14.638506800572458,2.0408163265306145,16.07240086100254,4.040816326530616,0.2894619988813763,2
2023-09-03,60.0,50.0,44.0,51.0,51.857142857142854,51.92857142857143,14.870878393903018,19.999999999999996,22.739067527669203,17.959183673469383,0.2813409425873544,3
2023-09-04,46.0,60.0,70.0,54.0,48.42857142857143,51.357142857142854,12.581171700245362,-23.33333333333333,10.964175752777432,-43.33333333333333,0.25453237543848994,2
2023-09-05,28.0,46.0,23.0,23.0,49.142857142857146,51.714285714285715,10.930524120147467,-39.13043478260869,14.965950375670067,-15.79710144927536,0.21798766051576143,2
2023-09-06,66.0,28.0,61.0,56.0,49.857142857142854,52.42857142857143,11.950300869603806,135.71428571428572,10.751221005661197,174.8447204968944,0.2349778260877153,2
2023-09-07,71.0,66.0,50.0,54.0,52.857142857142854,53.642857142857146,14.380879349759898,7.575757575757569,14.409584500090263,-128.13852813852816,0.2670189799690167,2
2023-09-08,46.0,71.0,49.0,73.0,52.42857142857143,51.714285714285715,14.558590179528068,-35.2112676056338,9.665117699285435,-42.78702518139137,0.27248698196977666,2
2023-09-09,59.0,46.0,50.0,60.0,53.714285714285715,51.642857142857146,14.705042070678873,28.260869565217384,13.410839590526402,63.472137170851184,0.2687605600385173,2
2023-09-10,68.0,59.0,60.0,44.0,54.857142857142854,53.357142857142854,15.560945479132972,15.254237288135597,12.732873488831487,-13.006632277081787,0.2785847016724573,2
2023-09-11,70.0,68.0,46.0,70.0,58.285714285714285,53.357142857142854,15.923931538133864,2.941176470588225,16.48637488939171,-12.313060817547372,0.26859643558298085,2
2023-09-12,40.0,70.0,28.0,23.0,60.0,54.57142857142857,12.369323629801785,-42.85714285714286,15.953988021601115,-45.798319327731086,0.20277579720986533,2
2023-09-13,97.0,40.0,66.0,61.0,64.42857142857143,57.142857142857146,18.769280256365015,142.49999999999997,16.92337577670315,185.35714285714283,0.28686672880907227,2
2023-09-14,58.0,97.0,71.0,50.0,62.57142857142857,57.714285714285715,18.65348621597835,-40.20618556701031,10.097383899164882,-182.70618556701027,0.29342562586932236,2
2023-09-15,60.0,58.0,46.0,49.0,64.57142857142857,58.5,17.28060226598673,3.4482758620689724,15.62017582312242,43.654461429079284,0.2635385966490351,2
2023-09-16,72.0,60.0,59.0,50.0,66.42857142857143,60.07142857142857,17.28060226595623,19.999999999999996,14.440051599519936,16.551724137931025,0.25628011835104575,2
2023-09-17,55.0,72.0,68.0,60.0,64.57142857142857,59.714285714285715,17.775054092985457,-23.611111111111114,8.88785897105612,-43.611111111111114,0.27107925632003965,2
2023-09-18,55.0,55.0,70.0,46.0,62.42857142857143,60.357142857142854,17.91514856231383,0.0,8.467690903829231,23.611111111111114,0.2824460358923352,2
2023-09-19,26.0,55.0,40.0,28.0,60.42857142857143,60.214285714285715,21.298338307895694,-52.727272727272734,7.057672350953534,-52.727272727272734,0.3467171352448136,2
2023-09-20,51.0,26.0,97.0,66.0,53.857142857142854,59.142857142857146,13.96936019311968,96.15384615384615,0.43679323007441645,148.88111888111888,0.25464979518707753,2
2023-09-21,44.0,51.0,58.0,71.0,51.857142857142854,57.214285714285715,14.276193150588801,-13.725490196078427,4.219749711636114,-109.87933634992457,0.2700901406868152,2
2023-09-22,55.0,44.0,60.0,46.0,51.142857142857146,57.857142857142854,13.921554901422615,25.0,7.2985674456262615,38.725490196078425,0.2669887241368721,2
2023-09-23,70.0,55.0,72.0,59.0,50.857142857142854,58.642857142857146,13.434148932483698,27.27272727272727,8.337528484587299,2.27272727272727,0.2590607232159391,2
2023-09-24,62.0,70.0,55.0,68.0,51.857142857142854,58.214285714285715,14.040762949578342,-11.428571428571432,10.077891296378683,-38.701298701298704,0.2656360558028335,2
2023-09-25,40.0,62.0,55.0,70.0,49.714285714285715,56.07142857142857,14.614088943072698,-35.483870967741936,5.008766872415549,-24.055299539170505,0.28816513408875744,2
2023-09-26,38.0,40.0,26.0,40.0,51.42857142857143,55.92857142857143,11.801943964845465,-5.000000000000004,11.826948690597368,30.483870967741932,0.22510519823955927,2
2023-09-27,47.0,38.0,51.0,97.0,50.857142857142854,52.357142857142854,11.922374939869133,23.684210526315795,1.4741436009501747,28.6842105263158,0.2299080566916913,2
2023-09-28,51.0,47.0,44.0,58.0,51.857142857142854,51.857142857142854,11.538761814261179,8.51063829787233,4.650733385800284,-15.173572228443465,0.218300899188725,2
2023-09-29,40.0,51.0,55.0,60.0,49.714285714285715,50.42857142857143,12.229946673474894,-21.568627450980394,-2.0019276786254876,-30.079265748852723,0.241153878068519,1
2023-09-30,41.0,40.0,70.0,72.0,45.57142857142857,48.214285714285715,8.580164024423434,2.499999999999991,-5.540888717586527,24.068627450980387,0.18423665083117804,1
2023-10-01,56.0,41.0,62.0,55.0,44.714285714285715,48.285714285714285,6.775317628879914,36.585365853658544,1.318245179874898,34.08536585365855,0.1482100731317481,2
2023-10-02,36.0,56.0,40.0,55.0,44.142857142857146,46.92857142857143,7.380810087244073,-35.71428571428571,1.2853287875115018,-72.29965156794425,0.16349895762882438,2
2023-10-03,42.0,36.0,38.0,26.0,44.714285714285715,48.07142857142857,6.969332510282287,16.666666666666675,4.380566882749599,52.38095238095238,0.15245414866242502,2
2023-10-04,38.0,42.0,47.0,51.0,43.42857142857143,47.142857142857146,7.299717895500696,-9.523809523809524,-0.3634359815540181,-26.190476190476197,0.16430233205307032,1
2023-10-05,250.0,38.0,51.0,44.0,71.85714285714286,61.857142857142854,78.82137838722161,557.8947368421052,78.1200066676221,567.4185463659147,1.0818620562951986,3
2023-10-06,39.0,250.0,40.0,55.0,71.71428571428571,60.714285714285715,78.88961652602674,-84.39999999999999,69.14409630347646,-642.2947368421052,1.0849259640121556,3
2023-10-07,42.0,39.0,41.0,70.0,71.85714285714286,58.714285714285715,78.82560724490635,7.692307692307687,69.8858545452347,92.09230769230768,1.081920099439891,3
2023-10-08,43.0,42.0,56.0,62.0,70.0,57.357142857142854,79.41242661187498,2.3809523809523725,64.99950976341952,-5.311355311355315,1.118484881857394,3
2023-10-09,38.0,43.0,36.0,40.0,70.28571428571429,57.214285714285715,79.27318753709244,-11.627906976744185,68.44042101163974,-14.008859357696558,1.1120487229652245,3
2023-10-10,26.0,38.0,42.0,38.0,68.0,56.357142857142854,80.44667074354847,-31.57894736842105,61.54819043519865,-19.951040391676866,1.1658937788920067,3
2023-10-11,46.0,26.0,38.0,47.0,69.14285714285714,56.285714285714285,80.00506040784612,76.92307692307692,73.8977456418967,108.50202429149797,1.1406016758756066,3
2023-10-12,35.0,46.0,250.0,51.0,38.42857142857143,55.142857142857146,6.553819346258855,-23.913043478260864,-9.217651546727016,-100.83612040133778,0.16622005588337677,1
2023-10-13,37.0,35.0,39.0,40.0,38.142857142857146,54.92857142857143,6.5683349651213145,5.714285714285716,3.6558178410280844,29.62732919254658,0.16780417794105545,2
2023-10-14,51.0,37.0,42.0,41.0,39.42857142857143,55.642857142857146,8.141614173870103,37.83783783783783,7.96232214753239,32.123552123552116,0.2013826827459036,2
2023-10-15,27.0,51.0,43.0,56.0,37.142857142857146,53.57142857142857,9.15476328919921,-47.05882352941176,0.8994970174803721,-84.89666136724959,0.24001252069061596,2
2023-10-16,33.0,27.0,38.0,36.0,36.42857142857143,53.357142857142854,9.271059703428305,22.222222222222232,5.735229760189861,69.281045751634,0.2477000684122066,2
2023-10-17,21.0,33.0,26.0,42.0,35.714285714285715,51.857142857142854,10.339483980224474,-36.36363636363637,5.051702760873387,-58.5858585858586,0.28162018623179497,2
2023-10-18,38.0,21.0,46.0,38.0,34.57142857142857,51.857142857142854,9.413777918150235,80.95238095238095,5.627317622202534,117.31601731601731,0.26464435914478573,2
2023-10-19,48.0,38.0,35.0,250.0,36.42857142857143,37.42857142857143,10.706036366984693,26.315789473684205,12.802865186766114,-54.636591478696744,0.28603913957592686,2
2023-10-20,37.0,48.0,37.0,39.0,36.42857142857143,37.285714285714285,10.706036366984693,-22.916666666666664,8.712729132344347,-49.23245614035087,0.28603913957592686,2
2023-10-21,1275.0,37.0,51.0,42.0,211.28571428571428,125.35714285714286,469.1320762097575,3345.945945945946,481.2996017192169,3368.8626126126123,2.209908838134793,3
2023-10-22,12.0,1275.0,27.0,43.0,209.14285714285714,123.14285714285714,470.1472921941063,-99.05882352941177,473.87103029064554,-3445.0047694753575,2.2372746739352443,3
2023-10-23,9.0,12.0,33.0,38.0,205.71428571428572,121.07142857142857,471.73075469899226,-25.0,467.1249985446138,74.05882352941177,2.282042351688283,3
2023-10-24,14.0,9.0,21.0,26.0,204.71428571428572,120.21428571428571,472.19477435575396,55.55555555555556,480.25631167592695,80.55555555555556,2.2953912642293592,3
2023-10-25,51.0,14.0,38.0,46.0,206.57142857142858,120.57142857142857,471.4547902127993,264.2857142857143,506.4467878664031,208.73015873015873,2.2712894229109395,3
2023-10-26,24.0,51.0,48.0,35.0,203.14285714285714,119.78571428571429,472.88526764687197,-52.94117647058824,495.12436416007847,-317.2268907563025,2.316442878606091,3
2023-10-27,26.0,24.0,37.0,37.0,201.57142857142858,119.0,473.547202027349,8.333333333333325,499.5886498743642,61.27450980392156,2.3376801228430484,3
2023-10-28,35.0,26.0,1275.0,51.0,24.428571428571427,117.85714285714286,14.842030904317257,34.61538461538463,26.541426827141112,26.282051282051302,0.5836753726416899,3
2023-10-29,34.0,35.0,12.0,27.0,27.571428571428573,118.35714285714286,14.081401967237664,-2.857142857142858,40.28452406603667,-37.47252747252749,0.4928490688533182,3
2023-10-30,23.0,34.0,9.0,33.0,29.571428571428573,117.64285714285714,11.81605749372958,-32.35294117647059,39.23410389796944,-29.49579831932773,0.38650655353321056,3
2023-10-31,22.0,23.0,14.0,21.0,30.714285714285715,117.71428571428571,10.35559087225456,-4.347826086956519,30.676477949039146,28.005115089514067,0.3265276401161348,3
2023-11-01,38.0,22.0,51.0,38.0,28.857142857142858,117.71428571428571,6.593660406228943,72.72727272727273,3.3109862978332103,77.07509881422925,0.22084030068709376,2
2023-11-02,15.0,38.0,24.0,48.0,27.571428571428573,115.35714285714286,8.343812959088794,-60.526315789473685,2.22739496656386,-133.25358851674642,0.2920334535681078,2
2023-11-03,19.0,15.0,26.0,37.0,26.571428571428573,114.07142857142857,8.960238912188242,26.66666666666666,4.84644258561148,87.19298245614034,0.32498275847314867,2
2023-11-04,14.0,19.0,35.0,1275.0,23.571428571428573,24.0,9.18073424978607,-26.315789473684216,-3.8580108556840687,-52.98245614035088,0.3736345334215261,1
2023-11-05,8.0,14.0,34.0,12.0,19.857142857142858,23.714285714285715,9.511906094878109,-42.85714285714286,-9.572296569969783,-16.541353383458645,0.4560502922201833,1
2023-11-06,8.0,8.0,23.0,9.0,17.714285714285715,23.642857142857142,10.339483980720068,0.0,-4.950447830473985,42.85714285714286,0.5524915104201563,1
2023-11-07,5.0,8.0,22.0,14.0,15.285714285714286,23.0,11.131259092705788,-37.5,-9.686472675194482,-37.5,0.6834983653415835,1
2023-11-08,11.0,5.0,38.0,51.0,11.428571428571429,20.142857142857142,4.859960360478277,120.00000000000001,-2.93322592194773,157.5,0.39103129337181536,1
2023-11-09,11.0,11.0,15.0,24.0,10.857142857142858,19.214285714285715,4.598154437331784,0.0,5.713390619405656,-120.00000000000001,0.3877961573653312,2
2023-11-10,14.0,11.0,19.0,26.0,10.142857142857142,18.357142857142858,3.3381168688287968,27.27272727272727,5.799970705985743,27.27272727272727,0.29957459079232795,2
2023-11-11,6.0,14.0,14.0,35.0,9.0,16.285714285714285,3.1623040789511143,-57.14285714285714,1.3961038961038972,-84.4155844155844,0.3162304078951114,2
2023-11-12,17.0,6.0,8.0,34.0,10.285714285714286,15.071428571428571,4.3094774228959265,183.33333333333334,33.70902906617193,240.47619047619048,0.3818524298768542,3
2023-11-13,8.0,17.0,8.0,23.0,10.285714285714286,14.0,4.3094774228959265,-52.94117647058824,26.146003856087894,-236.27450980392157,0.3818524298768542,3
2023-11-14,18.0,8.0,5.0,22.0,12.142857142857142,13.714285714285714,4.450807892449521,125.0,49.3602895703736,177.94117647058823,0.33864842659942007,3
2023-11-15,10.0,18.0,11.0,38.0,12.0,11.714285714285714,4.509268279818971,-44.44444444444444,25.86822607831012,-169.44444444444446,0.34686679075530547,3
2023-11-16,18.0,10.0,11.0,15.0,13.0,11.928571428571429,5.000016708520149,80.0,37.296797506881546,124.44444444444444,0.35714405060858206,3
